plume_id,datetime,plume_latitude,plume_longitude,s2_path,s2_90_path,s2_360_path,plume_path,reprojected_path,resized_512x512_path,s2_path_std,s2_90_path_std,s2_360_path_std
GAO20210729t173252p0000-F,2021-07-29T17:32:52+00,32.23265,-103.55531,/data2/yuyao/methane_emission/carbonmapper_data_s2_l2a_complement_by_gee/GAO20210729t173252p0000-F_s2.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20210729t173252p0000-F/GAO20210729t173252p0000-F_reference_month.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20210729t173252p0000-F/GAO20210729t173252p0000-F_reference_year.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20210729t173252p0000-F/plume.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20210729t173252p0000-F/reprojected.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20210729t173252p0000-F/resized_512x512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20210729t173252p0000-F/s2_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20210729t173252p0000-F/s2_90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20210729t173252p0000-F/s2_360_std_512.tif
GAO20210729t174600p0000-A,2021-07-29T17:46:00+00,31.91984,-104.05239,/data2/yuyao/methane_emission/carbonmapper_data_s2_l2a_complement_by_gee/GAO20210729t174600p0000-A_s2.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20210729t174600p0000-A/GAO20210729t174600p0000-A_reference_month.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20210729t174600p0000-A/GAO20210729t174600p0000-A_reference_year.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20210729t174600p0000-A/plume.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20210729t174600p0000-A/reprojected.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20210729t174600p0000-A/resized_512x512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20210729t174600p0000-A/s2_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20210729t174600p0000-A/s2_90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20210729t174600p0000-A/s2_360_std_512.tif
GAO20210729t174600p0000-B,2021-07-29T17:46:00+00,31.9676226,-103.96457,/data2/yuyao/methane_emission/carbonmapper_data_s2_l2a_complement_by_gee/GAO20210729t174600p0000-B_s2.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20210729t174600p0000-B/GAO20210729t174600p0000-B_reference_month.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20210729t174600p0000-B/GAO20210729t174600p0000-B_reference_year.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20210729t174600p0000-B/plume.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20210729t174600p0000-B/reprojected.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20210729t174600p0000-B/resized_512x512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20210729t174600p0000-B/s2_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20210729t174600p0000-B/s2_90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20210729t174600p0000-B/s2_360_std_512.tif
GAO20210729t174600p0000-C,2021-07-29T17:46:00+00,32.100761,-103.75121,/data2/yuyao/methane_emission/carbonmapper_data_s2_l2a_complement_by_gee/GAO20210729t174600p0000-C_s2.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20210729t174600p0000-C/GAO20210729t174600p0000-C_reference_month.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20210729t174600p0000-C/GAO20210729t174600p0000-C_reference_year.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20210729t174600p0000-C/plume.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20210729t174600p0000-C/reprojected.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20210729t174600p0000-C/resized_512x512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20210729t174600p0000-C/s2_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20210729t174600p0000-C/s2_90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20210729t174600p0000-C/s2_360_std_512.tif
GAO20210729t174600p0000-D,2021-07-29T17:46:00+00,32.219951,-103.52966,/data2/yuyao/methane_emission/carbonmapper_data_s2_l2a_complement_by_gee/GAO20210729t174600p0000-D_s2.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20210729t174600p0000-D/GAO20210729t174600p0000-D_reference_month.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20210729t174600p0000-D/GAO20210729t174600p0000-D_reference_year.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20210729t174600p0000-D/plume.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20210729t174600p0000-D/reprojected.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20210729t174600p0000-D/resized_512x512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20210729t174600p0000-D/s2_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20210729t174600p0000-D/s2_90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20210729t174600p0000-D/s2_360_std_512.tif
GAO20210729t175918p0000-A,2021-07-29T17:59:18+00,31.980586,-103.9012,/data2/yuyao/methane_emission/carbonmapper_data_s2_l2a_complement_by_gee/GAO20210729t175918p0000-A_s2.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20210729t175918p0000-A/GAO20210729t175918p0000-A_reference_month.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20210729t175918p0000-A/GAO20210729t175918p0000-A_reference_year.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20210729t175918p0000-A/plume.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20210729t175918p0000-A/reprojected.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20210729t175918p0000-A/resized_512x512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20210729t175918p0000-A/s2_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20210729t175918p0000-A/s2_90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20210729t175918p0000-A/s2_360_std_512.tif
GAO20210729t175918p0000-B,2021-07-29T17:59:18+00,32.054134,-103.78895,/data2/yuyao/methane_emission/carbonmapper_data_s2_l2a_complement_by_gee/GAO20210729t175918p0000-B_s2.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20210729t175918p0000-B/GAO20210729t175918p0000-B_reference_month.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20210729t175918p0000-B/GAO20210729t175918p0000-B_reference_year.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20210729t175918p0000-B/plume.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20210729t175918p0000-B/reprojected.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20210729t175918p0000-B/resized_512x512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20210729t175918p0000-B/s2_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20210729t175918p0000-B/s2_90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20210729t175918p0000-B/s2_360_std_512.tif
GAO20210729t175918p0000-C,2021-07-29T17:59:18+00,32.2200331,-103.52977,/data2/yuyao/methane_emission/carbonmapper_data_s2_l2a_complement_by_gee/GAO20210729t175918p0000-C_s2.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20210729t175918p0000-C/GAO20210729t175918p0000-C_reference_month.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20210729t175918p0000-C/GAO20210729t175918p0000-C_reference_year.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20210729t175918p0000-C/plume.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20210729t175918p0000-C/reprojected.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20210729t175918p0000-C/resized_512x512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20210729t175918p0000-C/s2_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20210729t175918p0000-C/s2_90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20210729t175918p0000-C/s2_360_std_512.tif
GAO20210729t175918p0000-D,2021-07-29T17:59:18+00,32.216637,-103.52382,/data2/yuyao/methane_emission/carbonmapper_data_s2_l2a_complement_by_gee/GAO20210729t175918p0000-D_s2.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20210729t175918p0000-D/GAO20210729t175918p0000-D_reference_month.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20210729t175918p0000-D/GAO20210729t175918p0000-D_reference_year.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20210729t175918p0000-D/plume.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20210729t175918p0000-D/reprojected.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20210729t175918p0000-D/resized_512x512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20210729t175918p0000-D/s2_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20210729t175918p0000-D/s2_90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20210729t175918p0000-D/s2_360_std_512.tif
GAO20210729t175918p0000-E,2021-07-29T17:59:18+00,32.2148372,-103.52278,/data2/yuyao/methane_emission/carbonmapper_data_s2_l2a_complement_by_gee/GAO20210729t175918p0000-E_s2.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20210729t175918p0000-E/GAO20210729t175918p0000-E_reference_month.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20210729t175918p0000-E/GAO20210729t175918p0000-E_reference_year.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20210729t175918p0000-E/plume.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20210729t175918p0000-E/reprojected.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20210729t175918p0000-E/resized_512x512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20210729t175918p0000-E/s2_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20210729t175918p0000-E/s2_90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20210729t175918p0000-E/s2_360_std_512.tif
GAO20210729t181213p0000-A,2021-07-29T18:12:13+00,31.980559,-103.90118,/data2/yuyao/methane_emission/carbonmapper_data_s2_l2a_complement_by_gee/GAO20210729t181213p0000-A_s2.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20210729t181213p0000-A/GAO20210729t181213p0000-A_reference_month.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20210729t181213p0000-A/GAO20210729t181213p0000-A_reference_year.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20210729t181213p0000-A/plume.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20210729t181213p0000-A/reprojected.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20210729t181213p0000-A/resized_512x512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20210729t181213p0000-A/s2_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20210729t181213p0000-A/s2_90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20210729t181213p0000-A/s2_360_std_512.tif
GAO20210729t181213p0000-B,2021-07-29T18:12:13+00,31.974576,-103.86718,/data2/yuyao/methane_emission/carbonmapper_data_s2_l2a_complement_by_gee/GAO20210729t181213p0000-B_s2.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20210729t181213p0000-B/GAO20210729t181213p0000-B_reference_month.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20210729t181213p0000-B/GAO20210729t181213p0000-B_reference_year.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20210729t181213p0000-B/plume.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20210729t181213p0000-B/reprojected.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20210729t181213p0000-B/resized_512x512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20210729t181213p0000-B/s2_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20210729t181213p0000-B/s2_90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20210729t181213p0000-B/s2_360_std_512.tif
GAO20210729t181213p0000-C,2021-07-29T18:12:13+00,31.9836453,-103.86804,/data2/yuyao/methane_emission/carbonmapper_data_s2_l2a_complement_by_gee/GAO20210729t181213p0000-C_s2.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20210729t181213p0000-C/GAO20210729t181213p0000-C_reference_month.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20210729t181213p0000-C/GAO20210729t181213p0000-C_reference_year.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20210729t181213p0000-C/plume.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20210729t181213p0000-C/reprojected.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20210729t181213p0000-C/resized_512x512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20210729t181213p0000-C/s2_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20210729t181213p0000-C/s2_90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20210729t181213p0000-C/s2_360_std_512.tif
GAO20210729t181213p0000-D,2021-07-29T18:12:13+00,31.983129,-103.86854,/data2/yuyao/methane_emission/carbonmapper_data_s2_l2a_complement_by_gee/GAO20210729t181213p0000-D_s2.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20210729t181213p0000-D/GAO20210729t181213p0000-D_reference_month.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20210729t181213p0000-D/GAO20210729t181213p0000-D_reference_year.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20210729t181213p0000-D/plume.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20210729t181213p0000-D/reprojected.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20210729t181213p0000-D/resized_512x512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20210729t181213p0000-D/s2_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20210729t181213p0000-D/s2_90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20210729t181213p0000-D/s2_360_std_512.tif
GAO20210729t181213p0000-E,2021-07-29T18:12:13+00,32.053281,-103.74944,/data2/yuyao/methane_emission/carbonmapper_data_s2_l2a_complement_by_gee/GAO20210729t181213p0000-E_s2.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20210729t181213p0000-E/GAO20210729t181213p0000-E_reference_month.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20210729t181213p0000-E/GAO20210729t181213p0000-E_reference_year.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20210729t181213p0000-E/plume.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20210729t181213p0000-E/reprojected.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20210729t181213p0000-E/resized_512x512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20210729t181213p0000-E/s2_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20210729t181213p0000-E/s2_90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20210729t181213p0000-E/s2_360_std_512.tif
GAO20210729t181213p0000-F,2021-07-29T18:12:13+00,32.0606138,-103.7351,/data2/yuyao/methane_emission/carbonmapper_data_s2_l2a_complement_by_gee/GAO20210729t181213p0000-F_s2.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20210729t181213p0000-F/GAO20210729t181213p0000-F_reference_month.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20210729t181213p0000-F/GAO20210729t181213p0000-F_reference_year.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20210729t181213p0000-F/plume.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20210729t181213p0000-F/reprojected.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20210729t181213p0000-F/resized_512x512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20210729t181213p0000-F/s2_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20210729t181213p0000-F/s2_90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20210729t181213p0000-F/s2_360_std_512.tif
GAO20210729t181213p0000-G,2021-07-29T18:12:13+00,32.0648107,-103.72856,/data2/yuyao/methane_emission/carbonmapper_data_s2_l2a_complement_by_gee/GAO20210729t181213p0000-G_s2.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20210729t181213p0000-G/GAO20210729t181213p0000-G_reference_month.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20210729t181213p0000-G/GAO20210729t181213p0000-G_reference_year.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20210729t181213p0000-G/plume.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20210729t181213p0000-G/reprojected.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20210729t181213p0000-G/resized_512x512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20210729t181213p0000-G/s2_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20210729t181213p0000-G/s2_90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20210729t181213p0000-G/s2_360_std_512.tif
GAO20210729t181213p0000-H,2021-07-29T18:12:13+00,32.0647615,-103.7277,/data2/yuyao/methane_emission/carbonmapper_data_s2_l2a_complement_by_gee/GAO20210729t181213p0000-H_s2.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20210729t181213p0000-H/GAO20210729t181213p0000-H_reference_month.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20210729t181213p0000-H/GAO20210729t181213p0000-H_reference_year.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20210729t181213p0000-H/plume.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20210729t181213p0000-H/reprojected.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360/GAO20210729t181213p0000-H/resized_512x512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20210729t181213p0000-H/s2_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20210729t181213p0000-H/s2_90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20210729t181213p0000-H/s2_360_std_512.tif
