plume_id,plume_time,lat,lon,s5p_minus360_path,s5p_minus90_path,S5p_path,proc_0,proc_90,proc_360,nearest_iy,nearest_ix,pos_centers,ch4_var
GAO20230906t181957p0000-A,2023-09-06T18:19:57+00,41.61029456262872,-107.94216911353358,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20220910T190553_20220910T204722_25444_03_020400_20220912T111038.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20230607T195145_20230607T213315_29275_03_020500_20230609T184722.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20230906T193840_20230906T212010_30566_03_020500_20230908T115241.nc,OFFL,OFFL,OFFL,2710,173,"2710,173;2709,173;2710,172;2710,174;2711,173;2709,172;2709,174;2711,172",methane_mixing_ratio_bias_corrected
GAO20230906t182441p0000-A,2023-09-06T18:24:41+00,41.61031202459776,-107.94224909551102,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20220910T190553_20220910T204722_25444_03_020400_20220912T111038.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20230607T195145_20230607T213315_29275_03_020500_20230609T184722.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20230906T193840_20230906T212010_30566_03_020500_20230908T115241.nc,OFFL,OFFL,OFFL,2710,173,"2710,173;2709,173;2710,172;2710,174;2711,173;2709,172;2709,174;2711,172",methane_mixing_ratio_bias_corrected
GAO20230907t172015p0000-A,2023-09-07T17:20:15+00,40.52090805605155,-104.7551075963937,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20220911T184644_20220911T202814_25458_03_020400_20220913T105304.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20230608T193244_20230608T211414_29289_03_020500_20230610T184050.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20230907T191933_20230907T210103_30580_03_020500_20230909T113535.nc,OFFL,OFFL,OFFL,2697,158,"2697,158;2696,158;2697,157;2697,159;2698,158;2696,157;2696,159;2698,157",methane_mixing_ratio_bias_corrected
GAO20230907t172015p0000-C,2023-09-07T17:20:15+00,40.52268425016794,-104.33175048473844,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20220911T184644_20220911T202814_25458_03_020400_20220913T105304.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20230608T193244_20230608T211414_29289_03_020500_20230610T184050.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20230907T191933_20230907T210103_30580_03_020500_20230909T113535.nc,OFFL,OFFL,OFFL,2696,161,"2696,161;2695,161;2696,160;2696,162;2697,161;2695,160;2695,162;2697,160",methane_mixing_ratio_bias_corrected
GAO20230907t200201p0000-A,2023-09-07T20:02:01+00,40.31930040153216,-104.32314480301534,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20220912T182736_20220912T200906_25472_03_020400_20220914T104410.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20230609T191342_20230609T205512_29303_03_020500_20230611T193959.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20230907T191933_20230907T210103_30580_03_020500_20230909T113535.nc,OFFL,OFFL,OFFL,2692,161,"2692,161;2691,161;2692,160;2692,162;2693,161;2691,160;2691,162;2693,160",methane_mixing_ratio_bias_corrected
GAO20230908t162430p0000-B,2023-09-08T16:24:30+00,39.85432605150882,-104.75643581232627,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20220912T182736_20220912T200906_25472_03_020400_20220914T104410.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20230609T191342_20230609T205512_29303_03_020500_20230611T193959.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20230907T191933_20230907T210103_30580_03_020500_20230909T113535.nc,OFFL,OFFL,OFFL,2684,156,"2684,156;2683,156;2684,155;2684,157;2685,156;2683,155;2683,157;2685,155",methane_mixing_ratio_bias_corrected
GAO20230908t162824p0000-A,2023-09-08T16:28:24+00,39.66303366270597,-104.68980101732734,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20220912T182736_20220912T200906_25472_03_020400_20220914T104410.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20230609T191342_20230609T205512_29303_03_020500_20230611T193959.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20230907T191933_20230907T210103_30580_03_020500_20230909T113535.nc,OFFL,OFFL,OFFL,2680,156,"2680,156;2679,156;2680,155;2680,157;2681,156;2679,155;2679,157;2681,155",methane_mixing_ratio_bias_corrected
GAO20230908t171620p0000-A,2023-09-08T17:16:20+00,40.02253831322571,-105.0152322361206,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20220912T182736_20220912T200906_25472_03_020400_20220914T104410.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20230609T191342_20230609T205512_29303_03_020500_20230611T193959.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20230907T191933_20230907T210103_30580_03_020500_20230909T113535.nc,OFFL,OFFL,OFFL,2688,154,"2688,154;2687,154;2688,153;2688,155;2689,154;2687,153;2687,155;2689,153",methane_mixing_ratio_bias_corrected
GAO20230908t172524p0000-A,2023-09-08T17:25:24+00,40.022407587008246,-105.01527069230508,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20220912T182736_20220912T200906_25472_03_020400_20220914T104410.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20230609T191342_20230609T205512_29303_03_020500_20230611T193959.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20230907T191933_20230907T210103_30580_03_020500_20230909T113535.nc,OFFL,OFFL,OFFL,2688,154,"2688,154;2687,154;2688,153;2688,155;2689,154;2687,153;2687,155;2689,153",methane_mixing_ratio_bias_corrected
GAO20230908t182415p0000-A,2023-09-08T18:24:15+00,40.108668007054575,-104.90505584413202,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20220912T182736_20220912T200906_25472_03_020400_20220914T104410.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20230609T191342_20230609T205512_29303_03_020500_20230611T193959.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20230908T190026_20230908T204156_30594_03_020500_20230910T111717.nc,OFFL,OFFL,OFFL,2710,104,"2710,104;2709,104;2710,103;2710,105;2711,104;2709,103;2709,105;2711,103",methane_mixing_ratio_bias_corrected
GAO20230908t182415p0000-B,2023-09-08T18:24:15+00,40.11418750788431,-104.86209813252238,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20220912T182736_20220912T200906_25472_03_020400_20220914T104410.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20230609T191342_20230609T205512_29303_03_020500_20230611T193959.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20230908T190026_20230908T204156_30594_03_020500_20230910T111717.nc,OFFL,OFFL,OFFL,2710,104,"2710,104;2709,104;2710,103;2710,105;2711,104;2709,103;2709,105;2711,103",methane_mixing_ratio_bias_corrected
GAO20230908t183311p0000-A,2023-09-08T18:33:11+00,40.10913495228854,-104.36214014098294,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20220913T180828_20220913T194957_25486_03_020400_20220915T101125.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20230609T191342_20230609T205512_29303_03_020500_20230611T193959.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20230908T190026_20230908T204156_30594_03_020500_20230910T111717.nc,OFFL,OFFL,OFFL,2708,110,"2708,110;2707,110;2708,109;2708,111;2709,110;2707,109;2707,111;2709,109",methane_mixing_ratio_bias_corrected
GAO20230908t183719p0000-A,2023-09-08T18:37:19+00,40.12868268964951,-104.4465580101678,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20220913T180828_20220913T194957_25486_03_020400_20220915T101125.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20230609T191342_20230609T205512_29303_03_020500_20230611T193959.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20230908T190026_20230908T204156_30594_03_020500_20230910T111717.nc,OFFL,OFFL,OFFL,2709,109,"2709,109;2708,109;2709,108;2709,110;2710,109;2708,108;2708,110;2710,108",methane_mixing_ratio_bias_corrected
GAO20230908t183719p0000-B,2023-09-08T18:37:19+00,40.12923918927348,-104.44597471002298,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20220913T180828_20220913T194957_25486_03_020400_20220915T101125.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20230609T191342_20230609T205512_29303_03_020500_20230611T193959.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20230908T190026_20230908T204156_30594_03_020500_20230910T111717.nc,OFFL,OFFL,OFFL,2709,109,"2709,109;2708,109;2709,108;2709,110;2710,109;2708,108;2708,110;2710,108",methane_mixing_ratio_bias_corrected
GAO20230908t183719p0000-C,2023-09-08T18:37:19+00,40.12607207244639,-104.35083033602578,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20220913T180828_20220913T194957_25486_03_020400_20220915T101125.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20230609T191342_20230609T205512_29303_03_020500_20230611T193959.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20230908T190026_20230908T204156_30594_03_020500_20230910T111717.nc,OFFL,OFFL,OFFL,2708,110,"2708,110;2707,110;2708,109;2708,111;2709,110;2707,109;2707,111;2709,109",methane_mixing_ratio_bias_corrected
GAO20230908t185249p0000-A,2023-09-08T18:52:49+00,40.15166910283981,-104.54206437667597,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20220913T180828_20220913T194957_25486_03_020400_20220915T101125.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20230609T191342_20230609T205512_29303_03_020500_20230611T193959.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20230909T184119_20230909T202248_30608_03_020500_20230911T105214.nc,OFFL,OFFL,OFFL,2740,58,"2740,58;2739,58;2740,57;2740,59;2741,58;2739,57;2739,59;2741,57",methane_mixing_ratio_bias_corrected
GAO20230908t190306p0000-A,2023-09-08T19:03:06+00,40.151641787778,-104.54207782639844,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20220913T180828_20220913T194957_25486_03_020400_20220915T101125.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20230609T191342_20230609T205512_29303_03_020500_20230611T193959.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20230909T184119_20230909T202248_30608_03_020500_20230911T105214.nc,OFFL,OFFL,OFFL,2740,58,"2740,58;2739,58;2740,57;2740,59;2741,58;2739,57;2739,59;2741,57",methane_mixing_ratio_bias_corrected
GAO20230908t191739p0000-A,2023-09-08T19:17:39+00,40.18382626004933,-104.50000172273865,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20220913T180828_20220913T194957_25486_03_020400_20220915T101125.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20230610T185440_20230610T203610_29317_03_020500_20230612T191158.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20230908T190026_20230908T204156_30594_03_020500_20230910T111717.nc,OFFL,OFFL,OFFL,2710,109,"2710,109;2709,109;2710,108;2710,110;2711,109;2709,108;2709,110;2711,108",methane_mixing_ratio_bias_corrected
GAO20230908t192721p0000-A,2023-09-08T19:27:21+00,40.18305206712307,-104.50114863756436,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20220913T180828_20220913T194957_25486_03_020400_20220915T101125.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20230610T185440_20230610T203610_29317_03_020500_20230612T191158.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20230908T190026_20230908T204156_30594_03_020500_20230910T111717.nc,OFFL,OFFL,OFFL,2710,109,"2710,109;2709,109;2710,108;2710,110;2711,109;2709,108;2709,110;2711,108",methane_mixing_ratio_bias_corrected
GAO20230909t163848p0000-A,2023-09-09T16:38:48+00,40.53819006642885,-104.7533089487312,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20220913T194957_20220913T213127_25487_03_020400_20220915T115056.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20230610T185440_20230610T203610_29317_03_020500_20230612T191158.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20230908T190026_20230908T204156_30594_03_020500_20230910T111717.nc,OFFL,OFFL,OFFL,2718,107,"2718,107;2717,107;2718,106;2718,108;2719,107;2717,106;2717,108;2719,106",methane_mixing_ratio_bias_corrected
GAO20230912t163115p0000-A,2023-09-12T16:31:15+00,39.92939475410054,-104.809922463296,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20220916T185232_20220916T203401_25529_03_020400_20220918T110614.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20230613T193904_20230613T212034_29360_03_020500_20230615T114407.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20230912T192526_20230912T210656_30651_03_020500_20230914T112904.nc,OFFL,OFFL,OFFL,2722,170,"2722,170;2721,170;2722,169;2722,171;2723,170;2721,169;2721,171;2723,169",methane_mixing_ratio_bias_corrected
GAO20230912t164018p0000-A,2023-09-12T16:40:18+00,39.973981163733896,-104.96576735633386,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20220916T185232_20220916T203401_25529_03_020400_20220918T110614.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20230613T193904_20230613T212034_29360_03_020500_20230615T114407.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20230912T192526_20230912T210656_30651_03_020500_20230914T112904.nc,OFFL,OFFL,OFFL,2723,168,"2723,168;2722,168;2723,167;2723,169;2724,168;2722,167;2722,169;2724,167",methane_mixing_ratio_bias_corrected
GAO20230912t164803p0000-A,2023-09-12T16:48:03+00,39.973920646031615,-104.9657550638318,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20220916T185232_20220916T203401_25529_03_020400_20220918T110614.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20230613T193904_20230613T212034_29360_03_020500_20230615T114407.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20230912T192526_20230912T210656_30651_03_020500_20230914T112904.nc,OFFL,OFFL,OFFL,2723,168,"2723,168;2722,168;2723,167;2723,169;2724,168;2722,167;2722,169;2724,167",methane_mixing_ratio_bias_corrected
GAO20230912t173849p0000-A,2023-09-12T17:38:49+00,40.0615818451773,-104.92547487473458,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20220916T185232_20220916T203401_25529_03_020400_20220918T110614.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20230613T193904_20230613T212034_29360_03_020500_20230615T114407.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20230912T192526_20230912T210656_30651_03_020500_20230914T112904.nc,OFFL,OFFL,OFFL,2725,169,"2725,169;2724,169;2725,168;2725,170;2726,169;2724,168;2724,170;2726,168",methane_mixing_ratio_bias_corrected
GAO20230912t181313p0000-A,2023-09-12T18:13:13+00,40.114108673415046,-104.8621041717781,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20220916T185232_20220916T203401_25529_03_020400_20220918T110614.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20230613T193904_20230613T212034_29360_03_020500_20230615T114407.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20230912T192526_20230912T210656_30651_03_020500_20230914T112904.nc,OFFL,OFFL,OFFL,2726,170,"2726,170;2725,170;2726,169;2726,171;2727,170;2725,169;2725,171;2727,169",methane_mixing_ratio_bias_corrected
GAO20230912t183548p0000-A,2023-09-12T18:35:48+00,40.14119671982516,-104.74752282596806,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20220916T185232_20220916T203401_25529_03_020400_20220918T110614.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20230613T193904_20230613T212034_29360_03_020500_20230615T114407.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20230912T192526_20230912T210656_30651_03_020500_20230914T112904.nc,OFFL,OFFL,OFFL,2726,171,"2726,171;2725,171;2726,170;2726,172;2727,171;2725,170;2725,172;2727,170",methane_mixing_ratio_bias_corrected
GAO20230912t183548p0000-B,2023-09-12T18:35:48+00,40.15167220575813,-104.54223082379274,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20220916T185232_20220916T203401_25529_03_020400_20220918T110614.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20230613T193904_20230613T212034_29360_03_020500_20230615T114407.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20230912T192526_20230912T210656_30651_03_020500_20230914T112904.nc,OFFL,OFFL,OFFL,2726,172,"2726,172;2725,172;2726,171;2726,173;2727,172;2725,171;2725,173;2727,171",methane_mixing_ratio_bias_corrected
GAO20230912t184733p0000-A,2023-09-12T18:47:33+00,40.15168437285652,-104.54209998461688,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20220916T185232_20220916T203401_25529_03_020400_20220918T110614.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20230613T193904_20230613T212034_29360_03_020500_20230615T114407.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20230912T192526_20230912T210656_30651_03_020500_20230914T112904.nc,OFFL,OFFL,OFFL,2726,172,"2726,172;2725,172;2726,171;2726,173;2727,172;2725,171;2725,173;2727,171",methane_mixing_ratio_bias_corrected
