plume_id,l89_minus90,l89_minus360
ang20161008t212326-F,l8_minus90_LC80450342016170LGN01.tif,l8_minus360_LC80410362015267LGN01.tif
ang20161008t212816-A,l8_minus90_LC80450342016170LGN01.tif,l8_minus360_LC80410362015267LGN01.tif
ang20161008t213309-C,l8_minus90_LC80450342016170LGN01.tif,l8_minus360_LC80410362015267LGN01.tif
ang20161008t213309-D,l8_minus90_LC80450342016170LGN01.tif,l8_minus360_LC80410362015267LGN01.tif
ang20161008t213309-H,l8_minus90_LC80450342016170LGN01.tif,l8_minus360_LC80410362015267LGN01.tif
ang20161008t213309-I,l8_minus90_LC80450342016170LGN01.tif,l8_minus360_LC80410362015267LGN01.tif
ang20161008t213955-B,l8_minus90_LC80450342016170LGN01.tif,l8_minus360_LC80410362015267LGN01.tif
ang20161008t213955-C,l8_minus90_LC80450342016170LGN01.tif,l8_minus360_LC80410362015267LGN01.tif
ang20161008t213955-E,l8_minus90_LC80450342016170LGN01.tif,l8_minus360_LC80410362015267LGN01.tif
ang20161008t213955-G,l8_minus90_LC80450342016170LGN01.tif,l8_minus360_LC80410362015267LGN01.tif
ang20161008t213955-H,l8_minus90_LC80450342016170LGN01.tif,l8_minus360_LC80410362015267LGN01.tif
ang20161008t213955-J,l8_minus90_LC80450342016170LGN01.tif,l8_minus360_LC80410362015267LGN01.tif
ang20161008t213955-K,l8_minus90_LC80450342016170LGN01.tif,l8_minus360_LC80410362015267LGN01.tif
ang20161008t213955-N,l8_minus90_LC80450342016170LGN01.tif,l8_minus360_LC80410362015267LGN01.tif
ang20161008t213955-O,l8_minus90_LC80450342016170LGN01.tif,l8_minus360_LC80410362015267LGN01.tif
ang20161008t213955-P,l8_minus90_LC80450342016170LGN01.tif,l8_minus360_LC80410362015267LGN01.tif
ang20161008t213955-Q,l8_minus90_LC80450342016170LGN01.tif,l8_minus360_LC80410362015267LGN01.tif
ang20161008t220452-A,l8_minus90_LC80450342016170LGN01.tif,l8_minus360_LC80410362015267LGN01.tif
ang20161011t175549-A,l8_minus90_LC80450342016170LGN01.tif,l8_minus360_LC80410362015267LGN01.tif
ang20161011t175549-B,l8_minus90_LC80450342016170LGN01.tif,l8_minus360_LC80410362015267LGN01.tif
ang20161011t175549-C,l8_minus90_LC80450342016170LGN01.tif,l8_minus360_LC80410362015267LGN01.tif
ang20161011t175549-D,l8_minus90_LC80450342016170LGN01.tif,l8_minus360_LC80410362015267LGN01.tif
ang20161011t175549-E,l8_minus90_LC80450342016170LGN01.tif,l8_minus360_LC80410362015267LGN01.tif
ang20161011t175549-F,l8_minus90_LC80450342016170LGN01.tif,l8_minus360_LC80410362015267LGN01.tif
ang20161011t175549-G,l8_minus90_LC80450342016170LGN01.tif,l8_minus360_LC80410362015267LGN01.tif
ang20161011t175549-H,l8_minus90_LC80450342016170LGN01.tif,l8_minus360_LC80410362015267LGN01.tif
ang20161011t222838-A,l8_minus90_LC80450342016170LGN01.tif,l8_minus360_LC80410362015267LGN01.tif
ang20161012t193125-A,l8_minus90_LC80450342016170LGN01.tif,l8_minus360_LC80410362015267LGN01.tif
ang20161012t193711-A,l8_minus90_LC80450342016170LGN01.tif,l8_minus360_LC80410362015267LGN01.tif
ang20161025t182854-A,l8_minus90_LC80410362016206LGN01.tif,l8_minus360_LC80410362015299LGN01.tif
ang20161025t183759-A,l8_minus90_LC80410362016190LGN01.tif,l8_minus360_LC80410362015299LGN01.tif
ang20161025t184653-A,l8_minus90_LC80410362016190LGN01.tif,l8_minus360_LC80410362015299LGN01.tif
ang20161025t184653-B,l8_minus90_LC80410362016190LGN01.tif,l8_minus360_LC80410362015299LGN01.tif
ang20161025t184653-C,l8_minus90_LC80410362016190LGN01.tif,l8_minus360_LC80410362015299LGN01.tif
ang20161025t184653-D,l8_minus90_LC80410362016190LGN01.tif,l8_minus360_LC80410362015299LGN01.tif
ang20161025t184653-E,l8_minus90_LC80410362016190LGN01.tif,l8_minus360_LC80410362015299LGN01.tif
ang20161025t190448-A,l8_minus90_LC80410362016190LGN01.tif,l8_minus360_LC80410362015299LGN01.tif
ang20161025t191331-A,l8_minus90_LC80410362016206LGN01.tif,l8_minus360_LC80410362015299LGN01.tif
ang20161025t191331-B,l8_minus90_LC80410362016206LGN01.tif,l8_minus360_LC80410362015299LGN01.tif
ang20161025t191331-C,l8_minus90_LC80410362016206LGN01.tif,l8_minus360_LC80410362015299LGN01.tif
ang20161025t191331-F,l8_minus90_LC80410362016206LGN01.tif,l8_minus360_LC80410362015299LGN01.tif
ang20161025t192103-A,l8_minus90_LC80410362016206LGN01.tif,l8_minus360_LC80410362015299LGN01.tif
ang20161025t192103-E,l8_minus90_LC80410362016206LGN01.tif,l8_minus360_LC80410362015299LGN01.tif
ang20161025t192103-G,l8_minus90_LC80410362016206LGN01.tif,l8_minus360_LC80410362015299LGN01.tif
ang20161025t192103-H,l8_minus90_LC80410362016206LGN01.tif,l8_minus360_LC80410362015299LGN01.tif
ang20161025t192103-J,l8_minus90_LC80410362016206LGN01.tif,l8_minus360_LC80410362015299LGN01.tif
ang20161025t192916-A,l8_minus90_LC80410362016206LGN01.tif,l8_minus360_LC80410362015299LGN01.tif
ang20161025t192916-B,l8_minus90_LC80410362016206LGN01.tif,l8_minus360_LC80410362015299LGN01.tif
ang20161025t192916-K,l8_minus90_LC80410362016206LGN01.tif,l8_minus360_LC80410362015299LGN01.tif
ang20161025t192916-M,l8_minus90_LC80410362016206LGN01.tif,l8_minus360_LC80410362015299LGN01.tif
ang20161025t192916-P,l8_minus90_LC80410362016206LGN01.tif,l8_minus360_LC80410362015299LGN01.tif
ang20161025t193700-A,l8_minus90_LC80410362016206LGN01.tif,l8_minus360_LC80410362015299LGN01.tif
ang20161025t193700-B,l8_minus90_LC80410362016206LGN01.tif,l8_minus360_LC80410362015299LGN01.tif
ang20161025t193700-C,l8_minus90_LC80410362016206LGN01.tif,l8_minus360_LC80410362015299LGN01.tif
ang20161025t193700-D,l8_minus90_LC80410362016206LGN01.tif,l8_minus360_LC80410362015299LGN01.tif
ang20161025t193700-E,l8_minus90_LC80410362016206LGN01.tif,l8_minus360_LC80410362015299LGN01.tif
ang20161025t193700-F,l8_minus90_LC80410362016206LGN01.tif,l8_minus360_LC80410362015299LGN01.tif
ang20161025t195150-A,l8_minus90_LC80410362016206LGN01.tif,l8_minus360_LC80410362015299LGN01.tif
ang20161025t195150-B,l8_minus90_LC80410362016206LGN01.tif,l8_minus360_LC80410362015299LGN01.tif
ang20161025t195642-B,l8_minus90_LC80410362016206LGN01.tif,l8_minus360_LC80410362015299LGN01.tif
ang20161025t224252-A,l8_minus90_LC80410362016206LGN01.tif,l8_minus360_LC80410362015299LGN01.tif
ang20161025t230649-A,l8_minus90_LC80410362016206LGN01.tif,l8_minus360_LC80410362015299LGN01.tif
ang20161026t173255-A,l8_minus90_LC80410362016206LGN01.tif,l8_minus360_LC80410362015299LGN01.tif
ang20161026t173255-B,l8_minus90_LC80410362016206LGN01.tif,l8_minus360_LC80410362015299LGN01.tif
ang20161026t180214-A,l8_minus90_LC80410362016206LGN01.tif,l8_minus360_LC80410362015299LGN01.tif
ang20161026t180214-B,l8_minus90_LC80410362016206LGN01.tif,l8_minus360_LC80410362015299LGN01.tif
ang20161026t182549-A,l8_minus90_LC80410362016206LGN01.tif,l8_minus360_LC80410362015299LGN01.tif
ang20161029t185045-A,l8_minus90_LC80410362016206LGN01.tif,l8_minus360_LC80410362015299LGN01.tif
ang20161029t193022-A,l8_minus90_LC80410362016206LGN01.tif,l8_minus360_LC80410362015299LGN01.tif
ang20161029t195217-A,l8_minus90_LC80410362016206LGN01.tif,l8_minus360_LC80410362015299LGN01.tif
ang20161029t200719-B,l8_minus90_LC80410362016206LGN01.tif,l8_minus360_LC80410362015299LGN01.tif
ang20161029t200719-C,l8_minus90_LC80410362016206LGN01.tif,l8_minus360_LC80410362015299LGN01.tif
ang20161029t200719-D,l8_minus90_LC80410362016206LGN01.tif,l8_minus360_LC80410362015299LGN01.tif
ang20161029t201950-A,l8_minus90_LC80410362016206LGN01.tif,l8_minus360_LC80410362015299LGN01.tif
ang20161029t201950-B,l8_minus90_LC80410362016206LGN01.tif,l8_minus360_LC80410362015299LGN01.tif
ang20161029t201950-C,l8_minus90_LC80410362016206LGN01.tif,l8_minus360_LC80410362015299LGN01.tif
ang20161029t201950-D,l8_minus90_LC80410362016206LGN01.tif,l8_minus360_LC80410362015299LGN01.tif
ang20161029t201950-E,l8_minus90_LC80410362016206LGN01.tif,l8_minus360_LC80410362015299LGN01.tif
ang20161029t204732-A,l8_minus90_LC80410362016206LGN01.tif,l8_minus360_LC80410362015299LGN01.tif
ang20161029t204732-B,l8_minus90_LC80410362016206LGN01.tif,l8_minus360_LC80410362015299LGN01.tif
ang20161029t204732-C,l8_minus90_LC80410362016206LGN01.tif,l8_minus360_LC80410362015299LGN01.tif
ang20161029t205722-B,l8_minus90_LC80410362016206LGN01.tif,l8_minus360_LC80410362015299LGN01.tif
ang20161029t205722-C,l8_minus90_LC80410362016206LGN01.tif,l8_minus360_LC80410362015299LGN01.tif
ang20161029t205722-D,l8_minus90_LC80410362016206LGN01.tif,l8_minus360_LC80410362015299LGN01.tif
ang20161029t205722-E,l8_minus90_LC80410362016206LGN01.tif,l8_minus360_LC80410362015299LGN01.tif
ang20161029t215438-A,l8_minus90_LC80410362016206LGN01.tif,l8_minus360_LC80410362015299LGN01.tif
ang20161029t221748-A,l8_minus90_LC80410362016206LGN01.tif,l8_minus360_LC80410362015299LGN01.tif
ang20161102t201413-A,l8_minus90_LC80410362016206LGN01.tif,l8_minus360_LC80410362015299LGN01.tif
ang20161103t173708-A,l8_minus90_LC80410362016206LGN01.tif,l8_minus360_LC80410362015299LGN01.tif
ang20161103t221806-A,l8_minus90_LC80410362016206LGN01.tif,l8_minus360_LC80410362015299LGN01.tif
ang20161103t221806-B,l8_minus90_LC80410362016206LGN01.tif,l8_minus360_LC80410362015299LGN01.tif
ang20161103t222451-A,l8_minus90_LC80410362016206LGN01.tif,l8_minus360_LC80410362015299LGN01.tif
ang20161103t222451-B,l8_minus90_LC80410362016206LGN01.tif,l8_minus360_LC80410362015299LGN01.tif
ang20161103t224501-A,l8_minus90_LC80410362016206LGN01.tif,l8_minus360_LC80410362015299LGN01.tif
ang20161103t224501-B,l8_minus90_LC80410362016206LGN01.tif,l8_minus360_LC80410362015299LGN01.tif
ang20161104t183025-A,l8_minus90_LC80410362016206LGN01.tif,l8_minus360_LC80410362015299LGN01.tif
ang20161104t183025-B,l8_minus90_LC80410362016206LGN01.tif,l8_minus360_LC80410362015299LGN01.tif
ang20161104t185742-A,l8_minus90_LC80410362016206LGN01.tif,l8_minus360_LC80410362015299LGN01.tif
ang20161104t185742-B,l8_minus90_LC80410362016206LGN01.tif,l8_minus360_LC80410362015299LGN01.tif
ang20161104t185742-C,l8_minus90_LC80410362016206LGN01.tif,l8_minus360_LC80410362015299LGN01.tif
ang20161104t190838-A,l8_minus90_LC80410362016206LGN01.tif,l8_minus360_LC80410362015299LGN01.tif
ang20161104t190838-B,l8_minus90_LC80410362016206LGN01.tif,l8_minus360_LC80410362015299LGN01.tif
ang20161104t190838-C,l8_minus90_LC80410362016206LGN01.tif,l8_minus360_LC80410362015299LGN01.tif
ang20161104t190838-E,l8_minus90_LC80410362016206LGN01.tif,l8_minus360_LC80410362015299LGN01.tif
ang20161104t190838-H,l8_minus90_LC80410362016206LGN01.tif,l8_minus360_LC80410362015299LGN01.tif
ang20161104t190838-I,l8_minus90_LC80410362016206LGN01.tif,l8_minus360_LC80410362015299LGN01.tif
ang20161104t195416-A,l8_minus90_LC80410362016206LGN01.tif,l8_minus360_LC80410362015299LGN01.tif
ang20170309t191857-C,l8_minus90_LC80410362016334LGN01.tif,l8_minus360_LC80410362016078LGN01.tif
ang20170309t191857-D,l8_minus90_LC80410362016334LGN01.tif,l8_minus360_LC80410362016078LGN01.tif
ang20170309t194008-B,l8_minus90_LC80410362016334LGN01.tif,l8_minus360_LC80410352016078LGN01.tif
ang20170309t194008-C,l8_minus90_LC80410362016334LGN01.tif,l8_minus360_LC80410352016078LGN01.tif
ang20170309t195546-A,l8_minus90_LC80410362016334LGN01.tif,l8_minus360_LC80410352016078LGN01.tif
ang20170309t195546-B,l8_minus90_LC80410362016334LGN01.tif,l8_minus360_LC80410352016078LGN01.tif
ang20170309t201212-A,l8_minus90_LC80420352016357LGN01.tif,l8_minus360_LC80420352016069LGN01.tif
ang20170309t202411-A,l8_minus90_LC80420352016357LGN01.tif,l8_minus360_LC80420352016069LGN01.tif
ang20170309t202411-C,l8_minus90_LC80410362016334LGN01.tif,l8_minus360_LC80420352016069LGN01.tif
ang20170309t202411-D,l8_minus90_LC80410362016334LGN01.tif,l8_minus360_LC80410362016078LGN01.tif
ang20170309t202411-E,l8_minus90_LC80410362016334LGN01.tif,l8_minus360_LC80410362016078LGN01.tif
ang20170309t202411-F,l8_minus90_LC80410362016334LGN01.tif,l8_minus360_LC80410362016078LGN01.tif
ang20170309t202411-H,l8_minus90_LC80410362016334LGN01.tif,l8_minus360_LC80410362016078LGN01.tif
ang20170309t202411-J,l8_minus90_LC80410362016334LGN01.tif,l8_minus360_LC80410362016078LGN01.tif
ang20170309t202411-K,l8_minus90_LC80410362016334LGN01.tif,l8_minus360_LC80410362016078LGN01.tif
ang20170309t202411-L,l8_minus90_LC80410362016334LGN01.tif,l8_minus360_LC80410362016078LGN01.tif
ang20170309t214329-C,l8_minus90_LC80410362016334LGN01.tif,l8_minus360_LC80410362016078LGN01.tif
ang20170615t203702-A,,l8_minus360_LC80410362016174LGN01.tif
ang20170615t210701-A,l8_minus90_LC80420362017071LGN00.tif,l8_minus360_LC80410362016174LGN01.tif
ang20170615t210701-B,l8_minus90_LC80420362017071LGN00.tif,l8_minus360_LC80410362016174LGN01.tif
ang20170615t211644-A,,l8_minus360_LC80410362016174LGN01.tif
ang20170615t220302-B,l8_minus90_LC80420362017071LGN00.tif,l8_minus360_LC80410362016174LGN01.tif
ang20170615t220302-C,l8_minus90_LC80420362017071LGN00.tif,l8_minus360_LC80410362016174LGN01.tif
ang20170615t223601-A,l8_minus90_LC80420352017071LGN00.tif,l8_minus360_LC80410352016174LGN01.tif
ang20170615t223601-C,l8_minus90_LC80420352017071LGN00.tif,l8_minus360_LC80410352016174LGN01.tif
ang20170615t223601-E,l8_minus90_LC80420362017071LGN00.tif,l8_minus360_LC80410362016174LGN01.tif
ang20170615t230609-A,l8_minus90_LC80420362017071LGN00.tif,l8_minus360_LC80410362016174LGN01.tif
ang20170615t230609-B,l8_minus90_LC80420362017071LGN00.tif,l8_minus360_LC80410362016174LGN01.tif
ang20170615t230609-D,l8_minus90_LC80420362017071LGN00.tif,l8_minus360_LC80410362016174LGN01.tif
ang20170615t232626-A,l8_minus90_LC80420362017071LGN00.tif,l8_minus360_LC80410362016174LGN01.tif
ang20170615t233419-A,l8_minus90_LC80420362017071LGN00.tif,l8_minus360_LC80410362016174LGN01.tif
ang20170615t233419-B,l8_minus90_LC80420362017071LGN00.tif,l8_minus360_LC80410362016174LGN01.tif
ang20170615t233419-C,l8_minus90_LC80420362017071LGN00.tif,l8_minus360_LC80410362016174LGN01.tif
ang20170615t233419-D,l8_minus90_LC80420362017071LGN00.tif,l8_minus360_LC80410362016174LGN01.tif
ang20170615t233419-E,l8_minus90_LC80420362017071LGN00.tif,l8_minus360_LC80410362016174LGN01.tif
ang20170615t234140-A,l8_minus90_LC80420362017071LGN00.tif,l8_minus360_LC80410362016174LGN01.tif
ang20170615t234140-B,l8_minus90_LC80420362017071LGN00.tif,l8_minus360_LC80410362016174LGN01.tif
ang20170615t234140-C,l8_minus90_LC80420362017071LGN00.tif,l8_minus360_LC80410362016174LGN01.tif
ang20170615t234140-D,l8_minus90_LC80420362017071LGN00.tif,l8_minus360_LC80410362016174LGN01.tif
ang20170615t234140-E,l8_minus90_LC80420362017071LGN00.tif,l8_minus360_LC80410362016174LGN01.tif
ang20170615t234140-F,l8_minus90_LC80420362017071LGN00.tif,l8_minus360_LC80410362016174LGN01.tif
ang20170615t234140-G,l8_minus90_LC80420362017071LGN00.tif,l8_minus360_LC80410362016174LGN01.tif
ang20170615t234922-A,l8_minus90_LC80420362017071LGN00.tif,l8_minus360_LC80410362016174LGN01.tif
ang20170615t234922-B,l8_minus90_LC80420362017071LGN00.tif,l8_minus360_LC80410362016174LGN01.tif
ang20170615t234922-C,l8_minus90_LC80420362017071LGN00.tif,l8_minus360_LC80410362016174LGN01.tif
ang20170615t234922-D,l8_minus90_LC80420362017071LGN00.tif,l8_minus360_LC80410362016174LGN01.tif
ang20170616t194729-B,l8_minus90_LC80420362017071LGN00.tif,l8_minus360_LC80410362016174LGN01.tif
ang20170616t195956-A,l8_minus90_LC80420362017071LGN00.tif,l8_minus360_LC80410362016174LGN01.tif
ang20170616t195956-E,l8_minus90_LC80420362017071LGN00.tif,l8_minus360_LC80410362016174LGN01.tif
ang20170616t200614-A,l8_minus90_LC80420362017071LGN00.tif,l8_minus360_LC80410362016174LGN01.tif
ang20170616t200614-B,l8_minus90_LC80420362017071LGN00.tif,l8_minus360_LC80410362016174LGN01.tif
ang20170616t200614-C,l8_minus90_LC80420362017071LGN00.tif,l8_minus360_LC80410362016174LGN01.tif
ang20170616t200614-D,l8_minus90_LC80420362017071LGN00.tif,l8_minus360_LC80410362016174LGN01.tif
ang20170616t201635-C,l8_minus90_LC80420362017071LGN00.tif,l8_minus360_LC80410362016174LGN01.tif
ang20170616t202241-A,l8_minus90_LC80420362017071LGN00.tif,l8_minus360_LC80410362016174LGN01.tif
ang20170616t203426-A,l8_minus90_LC80420362017071LGN00.tif,l8_minus360_LC80410362016174LGN01.tif
ang20170616t203426-B,l8_minus90_LC80420362017071LGN00.tif,l8_minus360_LC80410362016174LGN01.tif
ang20170616t203426-C,l8_minus90_LC80420362017071LGN00.tif,l8_minus360_LC80410362016174LGN01.tif
ang20170616t203426-D,l8_minus90_LC80420362017071LGN00.tif,l8_minus360_LC80410362016174LGN01.tif
ang20170616t204313-A,l8_minus90_LC80420362017071LGN00.tif,l8_minus360_LC80410362016174LGN01.tif
ang20170616t204313-B,l8_minus90_LC80420362017071LGN00.tif,l8_minus360_LC80410362016174LGN01.tif
ang20170616t204313-C,l8_minus90_LC80420362017071LGN00.tif,l8_minus360_LC80410362016174LGN01.tif
ang20170616t204313-D,l8_minus90_LC80420362017071LGN00.tif,l8_minus360_LC80410362016174LGN01.tif
ang20170616t204313-F,l8_minus90_LC80420362017071LGN00.tif,l8_minus360_LC80410362016174LGN01.tif
ang20170616t204313-G,l8_minus90_LC80420362017071LGN00.tif,l8_minus360_LC80410362016174LGN01.tif
ang20170616t204313-H,l8_minus90_LC80420362017071LGN00.tif,l8_minus360_LC80410362016174LGN01.tif
ang20170616t204313-K,l8_minus90_LC80420362017071LGN00.tif,l8_minus360_LC80410362016174LGN01.tif
ang20170616t204313-M,l8_minus90_LC80420362017071LGN00.tif,l8_minus360_LC80410362016174LGN01.tif
ang20170616t205457-B,l8_minus90_LC80420362017071LGN00.tif,l8_minus360_LC80410362016174LGN01.tif
ang20170616t205457-C,l8_minus90_LC80420362017071LGN00.tif,l8_minus360_LC80410362016174LGN01.tif
ang20170616t210522-B,l8_minus90_LC80420362017071LGN00.tif,l8_minus360_LC80410362016174LGN01.tif
ang20170616t210522-D,l8_minus90_LC80420362017071LGN00.tif,l8_minus360_LC80410362016174LGN01.tif
ang20170616t210522-F,l8_minus90_LC80420362017071LGN00.tif,l8_minus360_LC80410362016174LGN01.tif
ang20170616t210522-H,l8_minus90_LC80420362017071LGN00.tif,l8_minus360_LC80410362016174LGN01.tif
ang20170616t210522-J,l8_minus90_LC80420362017071LGN00.tif,l8_minus360_LC80410362016174LGN01.tif
ang20170616t212046-A,l8_minus90_LC80420362017071LGN00.tif,l8_minus360_LC80410362016174LGN01.tif
ang20170616t212046-C,l8_minus90_LC80420362017071LGN00.tif,l8_minus360_LC80410362016174LGN01.tif
ang20170616t212046-E,l8_minus90_LC80420362017071LGN00.tif,l8_minus360_LC80410362016174LGN01.tif
ang20170616t213844-A,l8_minus90_LC80420362017071LGN00.tif,l8_minus360_LC80410362016174LGN01.tif
ang20170616t215026-A,l8_minus90_LC80420362017071LGN00.tif,l8_minus360_LC80410362016174LGN01.tif
ang20170616t215026-B,l8_minus90_LC80420362017071LGN00.tif,l8_minus360_LC80410362016174LGN01.tif
ang20170617t182131-A,l8_minus90_LC80420362017071LGN00.tif,l8_minus360_LC80410362016174LGN01.tif
ang20170617t185116-A,l8_minus90_LC80420362017071LGN00.tif,l8_minus360_LC80410362016174LGN01.tif
ang20170617t194950-B,l8_minus90_LC80420362017071LGN00.tif,l8_minus360_LC80410362016174LGN01.tif
ang20170617t200737-B,l8_minus90_LC80420362017071LGN00.tif,l8_minus360_LC80410362016174LGN01.tif
ang20170617t200737-C,l8_minus90_LC80420362017071LGN00.tif,l8_minus360_LC80410362016174LGN01.tif
ang20170617t200737-E,l8_minus90_LC80420362017071LGN00.tif,l8_minus360_LC80410362016174LGN01.tif
ang20170617t200737-F,l8_minus90_LC80420362017071LGN00.tif,l8_minus360_LC80410362016174LGN01.tif
ang20170617t200737-G,l8_minus90_LC80420362017071LGN00.tif,l8_minus360_LC80410362016174LGN01.tif
ang20170618t173515-A,l8_minus90_LC80420362017071LGN00.tif,l8_minus360_LC80410362016174LGN01.tif
ang20170618t173515-B,l8_minus90_LC80420362017071LGN00.tif,l8_minus360_LC80410362016174LGN01.tif
ang20170618t175130-A,l8_minus90_LC80420362017071LGN00.tif,l8_minus360_LC80410362016174LGN01.tif
ang20170618t182621-D,l8_minus90_LC80420362017071LGN00.tif,l8_minus360_LC80410362016174LGN01.tif
ang20170618t182621-F,l8_minus90_LC80420362017071LGN00.tif,l8_minus360_LC80410362016174LGN01.tif
ang20170618t182621-H,l8_minus90_LC80420362017071LGN00.tif,l8_minus360_LC80410362016174LGN01.tif
ang20170618t182621-M,l8_minus90_LC80420362017071LGN00.tif,l8_minus360_LC80410362016174LGN01.tif
ang20170618t182621-N,l8_minus90_LC80420362017071LGN00.tif,l8_minus360_LC80410362016174LGN01.tif
ang20170618t182621-O,l8_minus90_LC80420362017071LGN00.tif,l8_minus360_LC80410362016174LGN01.tif
ang20170618t183142-A,l8_minus90_LC80420362017071LGN00.tif,l8_minus360_LC80410362016174LGN01.tif
ang20170618t183142-E,l8_minus90_LC80420362017071LGN00.tif,l8_minus360_LC80410362016174LGN01.tif
ang20170618t183142-F,l8_minus90_LC80420362017071LGN00.tif,l8_minus360_LC80410362016174LGN01.tif
ang20170618t183142-G,l8_minus90_LC80420362017071LGN00.tif,l8_minus360_LC80410362016174LGN01.tif
ang20170618t183142-H,l8_minus90_LC80420362017071LGN00.tif,l8_minus360_LC80410362016174LGN01.tif
ang20170618t184938-A,l8_minus90_LC80420362017071LGN00.tif,l8_minus360_LC80410362016174LGN01.tif
ang20170618t184938-B,l8_minus90_LC80420362017071LGN00.tif,l8_minus360_LC80410362016174LGN01.tif
ang20170618t184938-C,l8_minus90_LC80420362017071LGN00.tif,l8_minus360_LC80410362016174LGN01.tif
ang20170618t184938-D,l8_minus90_LC80420362017071LGN00.tif,l8_minus360_LC80410362016174LGN01.tif
ang20170618t184938-E,l8_minus90_LC80420362017071LGN00.tif,l8_minus360_LC80410362016174LGN01.tif
ang20170618t184938-F,l8_minus90_LC80420362017071LGN00.tif,l8_minus360_LC80410362016174LGN01.tif
ang20170618t192841-B,l8_minus90_LC80420362017071LGN00.tif,l8_minus360_LC80410362016174LGN01.tif
