,plume_id,l89_path,l89_-7_path,l89_pre_path,l89_pre_pre_path,std_ok,plume_latitude,plume_longitude,datetime
27,GAO20191031t163137p0000-F,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/GAO20191031t163137p0000-F_l89_sr_LANDSAT_8_20191031T172743Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/GAO20191031t163137p0000-F_l89_prev_LANDSAT_8_20190929T172740Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/GAO20191031t163137p0000-F_minus90_l89_sr_LANDSAT_8_20190727T172720Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/GAO20191031t163137p0000-F_minus360_l89_sr_LANDSAT_8_20181113T172715Z.tif,0,31.282057,-103.34606,2019-10-31T16:31:37+00
28,GAO20191031t163137p0000-G,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/GAO20191031t163137p0000-G_l89_sr_LANDSAT_8_20191031T172743Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/GAO20191031t163137p0000-G_l89_prev_LANDSAT_8_20191008T172155Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/GAO20191031t163137p0000-G_minus90_l89_sr_LANDSAT_8_20190805T172113Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/GAO20191031t163137p0000-G_minus360_l89_sr_LANDSAT_8_20181106T172104Z.tif,0,31.316899,-103.28844,2019-10-31T16:31:37+00
29,GAO20191031t163137p0000-H,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/GAO20191031t163137p0000-H_l89_sr_LANDSAT_8_20191031T172743Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/GAO20191031t163137p0000-H_l89_prev_LANDSAT_8_20191008T172155Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/GAO20191031t163137p0000-H_minus90_l89_sr_LANDSAT_8_20190805T172113Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/GAO20191031t163137p0000-H_minus360_l89_sr_LANDSAT_8_20181106T172104Z.tif,0,31.357914,-103.23592,2019-10-31T16:31:37+00
30,GAO20191031t163137p0000-I,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/GAO20191031t163137p0000-I_l89_sr_LANDSAT_8_20191031T172743Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/GAO20191031t163137p0000-I_l89_prev_LANDSAT_8_20190929T172740Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/GAO20191031t163137p0000-I_minus90_l89_sr_LANDSAT_8_20190727T172720Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/GAO20191031t163137p0000-I_minus360_l89_sr_LANDSAT_8_20181113T172715Z.tif,0,31.282343,-103.36153,2019-10-31T16:31:37+00
31,GAO20191031t163137p0000-J,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/GAO20191031t163137p0000-J_l89_sr_LANDSAT_8_20191031T172743Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/GAO20191031t163137p0000-J_l89_prev_LANDSAT_8_20191008T172155Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/GAO20191031t163137p0000-J_minus90_l89_sr_LANDSAT_8_20190805T172113Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/GAO20191031t163137p0000-J_minus360_l89_sr_LANDSAT_8_20181106T172104Z.tif,0,31.35178,-103.21957,2019-10-31T16:31:37+00
32,GAO20191031t164711p0000-A,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/GAO20191031t164711p0000-A_l89_sr_LANDSAT_8_20191031T172743Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/GAO20191031t164711p0000-A_l89_prev_LANDSAT_8_20191008T172155Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/GAO20191031t164711p0000-A_minus90_l89_sr_LANDSAT_8_20190805T172113Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/GAO20191031t164711p0000-A_minus360_l89_sr_LANDSAT_8_20181106T172104Z.tif,0,31.339795,-103.18409,2019-10-31T16:47:11+00
33,GAO20191031t164711p0000-B,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/GAO20191031t164711p0000-B_l89_sr_LANDSAT_8_20191031T172743Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/GAO20191031t164711p0000-B_l89_prev_LANDSAT_8_20191008T172155Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/GAO20191031t164711p0000-B_minus90_l89_sr_LANDSAT_8_20190805T172113Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/GAO20191031t164711p0000-B_minus360_l89_sr_LANDSAT_8_20181106T172104Z.tif,0,31.336535,-103.2004,2019-10-31T16:47:11+00
34,GAO20191031t164711p0000-C,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/GAO20191031t164711p0000-C_l89_sr_LANDSAT_8_20191031T172743Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/GAO20191031t164711p0000-C_l89_prev_LANDSAT_8_20191008T172155Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/GAO20191031t164711p0000-C_minus90_l89_sr_LANDSAT_8_20190805T172113Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/GAO20191031t164711p0000-C_minus360_l89_sr_LANDSAT_8_20181106T172104Z.tif,0,31.310698,-103.2252,2019-10-31T16:47:11+00
35,GAO20191031t164711p0000-D,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/GAO20191031t164711p0000-D_l89_sr_LANDSAT_8_20191031T172743Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/GAO20191031t164711p0000-D_l89_prev_LANDSAT_8_20191008T172155Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/GAO20191031t164711p0000-D_minus90_l89_sr_LANDSAT_8_20190805T172113Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/GAO20191031t164711p0000-D_minus360_l89_sr_LANDSAT_8_20181106T172104Z.tif,0,31.313994,-103.24293,2019-10-31T16:47:11+00
36,GAO20191031t164711p0000-E,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/GAO20191031t164711p0000-E_l89_sr_LANDSAT_8_20191031T172743Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/GAO20191031t164711p0000-E_l89_prev_LANDSAT_8_20190929T172740Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/GAO20191031t164711p0000-E_minus90_l89_sr_LANDSAT_8_20190727T172720Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/GAO20191031t164711p0000-E_minus360_l89_sr_LANDSAT_8_20181113T172715Z.tif,0,31.25569,-103.36087,2019-10-31T16:47:11+00
37,GAO20191031t164711p0000-F,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/GAO20191031t164711p0000-F_l89_sr_LANDSAT_8_20191031T172743Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/GAO20191031t164711p0000-F_l89_prev_LANDSAT_8_20190929T172740Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/GAO20191031t164711p0000-F_minus90_l89_sr_LANDSAT_8_20190727T172720Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/GAO20191031t164711p0000-F_minus360_l89_sr_LANDSAT_8_20181113T172715Z.tif,0,31.201404,-103.44171,2019-10-31T16:47:11+00
38,GAO20191031t164711p0000-G,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/GAO20191031t164711p0000-G_l89_sr_LANDSAT_8_20191031T172743Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/GAO20191031t164711p0000-G_l89_prev_LANDSAT_8_20190929T172740Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/GAO20191031t164711p0000-G_minus90_l89_sr_LANDSAT_8_20190727T172720Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/GAO20191031t164711p0000-G_minus360_l89_sr_LANDSAT_8_20181113T172715Z.tif,0,31.2058189,-103.4479,2019-10-31T16:47:11+00
39,GAO20191031t170101p0000-A,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/GAO20191031t170101p0000-A_l89_sr_LANDSAT_8_20191031T172743Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/GAO20191031t170101p0000-A_l89_prev_LANDSAT_8_20191008T172155Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/GAO20191031t170101p0000-A_minus90_l89_sr_LANDSAT_8_20190805T172113Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/GAO20191031t170101p0000-A_minus360_l89_sr_LANDSAT_8_20181106T172104Z.tif,0,31.339859,-103.18418,2019-10-31T17:01:01+00
40,GAO20191031t170101p0000-B,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/GAO20191031t170101p0000-B_l89_sr_LANDSAT_8_20191031T172743Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/GAO20191031t170101p0000-B_l89_prev_LANDSAT_8_20190929T172740Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/GAO20191031t170101p0000-B_minus90_l89_sr_LANDSAT_8_20190727T172720Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/GAO20191031t170101p0000-B_minus360_l89_sr_LANDSAT_8_20181106T172104Z.tif,0,31.230766,-103.34643,2019-10-31T17:01:01+00
41,GAO20191031t171656p0000-A,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/GAO20191031t171656p0000-A_l89_sr_LANDSAT_8_20191031T172743Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/GAO20191031t171656p0000-A_l89_prev_LANDSAT_8_20190929T172740Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/GAO20191031t171656p0000-A_minus90_l89_sr_LANDSAT_8_20190727T172744Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/GAO20191031t171656p0000-A_minus360_l89_sr_LANDSAT_8_20181113T172715Z.tif,0,31.171789,-103.40497,2019-10-31T17:16:56+00
42,GAO20191031t171656p0000-B,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/GAO20191031t171656p0000-B_l89_sr_LANDSAT_8_20191031T172743Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/GAO20191031t171656p0000-B_l89_prev_LANDSAT_8_20190929T172740Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/GAO20191031t171656p0000-B_minus90_l89_sr_LANDSAT_8_20190727T172744Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/GAO20191031t171656p0000-B_minus360_l89_sr_LANDSAT_8_20181113T172715Z.tif,0,31.170257,-103.38466,2019-10-31T17:16:56+00
43,GAO20191031t171656p0000-C,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/GAO20191031t171656p0000-C_l89_sr_LANDSAT_8_20191031T172743Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/GAO20191031t171656p0000-C_l89_prev_LANDSAT_8_20190929T172740Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/GAO20191031t171656p0000-C_minus90_l89_sr_LANDSAT_8_20190727T172720Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/GAO20191031t171656p0000-C_minus360_l89_sr_LANDSAT_8_20181113T172715Z.tif,0,31.182129,-103.3682,2019-10-31T17:16:56+00
44,GAO20191031t171656p0000-D,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/GAO20191031t171656p0000-D_l89_sr_LANDSAT_8_20191031T172743Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/GAO20191031t171656p0000-D_l89_prev_LANDSAT_8_20191008T172155Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/GAO20191031t171656p0000-D_minus90_l89_sr_LANDSAT_8_20190805T172113Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/GAO20191031t171656p0000-D_minus360_l89_sr_LANDSAT_8_20181106T172104Z.tif,0,31.243156,-103.26165,2019-10-31T17:16:56+00
45,GAO20191031t171656p0000-E,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/GAO20191031t171656p0000-E_l89_sr_LANDSAT_8_20191031T172743Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/GAO20191031t171656p0000-E_l89_prev_LANDSAT_8_20191008T172155Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/GAO20191031t171656p0000-E_minus90_l89_sr_LANDSAT_8_20190727T172720Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/GAO20191031t171656p0000-E_minus360_l89_sr_LANDSAT_8_20181106T172104Z.tif,0,31.216198,-103.34085,2019-10-31T17:16:56+00
46,GAO20191031t171656p0000-F,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/GAO20191031t171656p0000-F_l89_sr_LANDSAT_8_20191031T172743Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/GAO20191031t171656p0000-F_l89_prev_LANDSAT_8_20191008T172155Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/GAO20191031t171656p0000-F_minus90_l89_sr_LANDSAT_8_20190805T172113Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/GAO20191031t171656p0000-F_minus360_l89_sr_LANDSAT_8_20181106T172104Z.tif,0,31.327687,-103.13912,2019-10-31T17:16:56+00
47,GAO20191031t171656p0000-G,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/GAO20191031t171656p0000-G_l89_sr_LANDSAT_8_20191031T172743Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/GAO20191031t171656p0000-G_l89_prev_LANDSAT_8_20191008T172155Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/GAO20191031t171656p0000-G_minus90_l89_sr_LANDSAT_8_20190805T172113Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/GAO20191031t171656p0000-G_minus360_l89_sr_LANDSAT_8_20181106T172104Z.tif,0,31.289822,-103.17821,2019-10-31T17:16:56+00
48,GAO20200719t175933p0000-A,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/GAO20200719t175933p0000-A_l89_sr_LANDSAT_8_20200720T173300Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/GAO20200719t175933p0000-A_l89_prev_LANDSAT_8_20200611T172656Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/GAO20200719t175933p0000-A_minus90_l89_sr_LANDSAT_8_20200424T172651Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/GAO20200719t175933p0000-A_minus360_l89_sr_LANDSAT_8_20190727T172720Z.tif,0,32.185274,-104.023323,2020-07-19T17:59:33+00
49,GAO20200719t175933p0000-B,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/GAO20200719t175933p0000-B_l89_sr_LANDSAT_8_20200720T173300Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/GAO20200719t175933p0000-B_l89_prev_LANDSAT_8_20200611T172656Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/GAO20200719t175933p0000-B_minus90_l89_sr_LANDSAT_8_20200424T172651Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/GAO20200719t175933p0000-B_minus360_l89_sr_LANDSAT_8_20190727T172720Z.tif,0,32.184342,-104.024288,2020-07-19T17:59:33+00
50,GAO20200719t175933p0000-C,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/GAO20200719t175933p0000-C_l89_sr_LANDSAT_8_20200720T173300Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/GAO20200719t175933p0000-C_l89_prev_LANDSAT_8_20200611T172656Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/GAO20200719t175933p0000-C_minus90_l89_sr_LANDSAT_8_20200424T172651Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/GAO20200719t175933p0000-C_minus360_l89_sr_LANDSAT_8_20190727T172720Z.tif,0,32.13832781,-104.0919418,2020-07-19T17:59:33+00
51,GAO20200719t175933p0000-D,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/GAO20200719t175933p0000-D_l89_sr_LANDSAT_8_20200720T173300Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/GAO20200719t175933p0000-D_l89_prev_LANDSAT_8_20200611T172656Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/GAO20200719t175933p0000-D_minus90_l89_sr_LANDSAT_8_20200424T172651Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/GAO20200719t175933p0000-D_minus360_l89_sr_LANDSAT_8_20190727T172720Z.tif,0,32.199567,-103.977501,2020-07-19T17:59:33+00
52,GAO20200719t181355p0000-A,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/GAO20200719t181355p0000-A_l89_sr_LANDSAT_8_20200720T173300Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/GAO20200719t181355p0000-A_l89_prev_LANDSAT_8_20200611T172656Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/GAO20200719t181355p0000-A_minus90_l89_sr_LANDSAT_8_20200424T172651Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/GAO20200719t181355p0000-A_minus360_l89_sr_LANDSAT_8_20190727T172720Z.tif,0,32.22651,-103.985082,2020-07-19T18:13:55+00
53,GAO20200719t182612p0000-B,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_L2SR_by_gee/GAO20200719t182612p0000-B_l89_sr_LANDSAT_8_20200720T173300Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_-7_L2SR_by_gee/GAO20200719t182612p0000-B_l89_prev_LANDSAT_8_20200611T172656Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/GAO20200719t182612p0000-B_minus90_l89_sr_LANDSAT_8_20200424T172651Z.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/raw_data_dir_L89_90360_L2SR_by_gee/GAO20200719t182612p0000-B_minus360_l89_sr_LANDSAT_8_20190727T172720Z.tif,0,32.252247,-103.9901,2020-07-19T18:26:12+00
