plume_id,latitude,longitude,datetime,has_s2,has_l89,has_emit,has_s5p,s2_0_std_512,s2_-90_std_512,s2_-360_std_512,s2_plume_mask_512_path,l89_0_std_512,l89_-90_std_512,l89_-360_std_512,l89_mask_512_path,emit_0_simulated_512_path,emit_-90_simulated_512_path,emit_-180_simulated_512_path,S5p_path,s5p_minus90_path,s5p_minus360_path,nearest_iy,nearest_ix,pos_centers
GAO20191020t185458p0000-C,31.9902642,-101.87702,2019-10-20T18:54:58+00,True,False,False,False,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191020t185458p0000-C/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191020t185458p0000-C/s2_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191020t185458p0000-C/s2_-360_std_512.tif,/data2/yuyao/methane_emission/carbon_mapper_data_masks/GAO20191020t185458p0000-C/resized_512x512.tif,,,,,,,,,,,,,
GAO20191020t185458p0000-D,31.9946702,-101.78708,2019-10-20T18:54:58+00,True,False,False,False,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191020t185458p0000-D/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191020t185458p0000-D/s2_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191020t185458p0000-D/s2_-360_std_512.tif,/data2/yuyao/methane_emission/carbon_mapper_data_masks/GAO20191020t185458p0000-D/resized_512x512.tif,,,,,,,,,,,,,
GAO20191020t191513p0000-A,32.0264796,-101.78878,2019-10-20T19:15:13+00,True,False,False,False,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191020t191513p0000-A/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191020t191513p0000-A/s2_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191020t191513p0000-A/s2_-360_std_512.tif,/data2/yuyao/methane_emission/carbon_mapper_data_masks/GAO20191020t191513p0000-A/resized_512x512.tif,,,,,,,,,,,,,
GAO20191022t151126p0000-D,32.050034,-104.05484,2019-10-22T15:11:26+00,False,True,False,False,,,,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/GAO20191022t151126p0000-D/l89_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/GAO20191022t151126p0000-D/l89_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/GAO20191022t151126p0000-D/l89_-360_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/GAO20191022t151126p0000-D/mask_30m_512.tif,,,,,,,,,
GAO20191022t151126p0000-F,32.026716,-104.11718,2019-10-22T15:11:26+00,False,True,False,False,,,,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/GAO20191022t151126p0000-F/l89_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/GAO20191022t151126p0000-F/l89_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/GAO20191022t151126p0000-F/l89_-360_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/GAO20191022t151126p0000-F/mask_30m_512.tif,,,,,,,,,
GAO20191022t151126p0000-G,32.020843,-104.30284,2019-10-22T15:11:26+00,False,True,False,False,,,,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/GAO20191022t151126p0000-G/l89_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/GAO20191022t151126p0000-G/l89_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/GAO20191022t151126p0000-G/l89_-360_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/GAO20191022t151126p0000-G/mask_30m_512.tif,,,,,,,,,
GAO20191022t151126p0000-H,32.048253,-104.06084,2019-10-22T15:11:26+00,False,True,False,False,,,,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/GAO20191022t151126p0000-H/l89_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/GAO20191022t151126p0000-H/l89_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/GAO20191022t151126p0000-H/l89_-360_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/GAO20191022t151126p0000-H/mask_30m_512.tif,,,,,,,,,
GAO20191022t154327p0000-E,32.044423,-104.04932,2019-10-22T15:43:27+00,False,True,False,False,,,,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/GAO20191022t154327p0000-E/l89_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/GAO20191022t154327p0000-E/l89_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/GAO20191022t154327p0000-E/l89_-360_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/GAO20191022t154327p0000-E/mask_30m_512.tif,,,,,,,,,
GAO20191022t154327p0000-G,32.035425,-104.0789,2019-10-22T15:43:27+00,False,True,False,False,,,,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/GAO20191022t154327p0000-G/l89_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/GAO20191022t154327p0000-G/l89_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/GAO20191022t154327p0000-G/l89_-360_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/GAO20191022t154327p0000-G/mask_30m_512.tif,,,,,,,,,
GAO20191022t154327p0000-H,32.048148,-104.06056,2019-10-22T15:43:27+00,False,True,False,False,,,,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/GAO20191022t154327p0000-H/l89_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/GAO20191022t154327p0000-H/l89_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/GAO20191022t154327p0000-H/l89_-360_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/GAO20191022t154327p0000-H/mask_30m_512.tif,,,,,,,,,
GAO20191022t154327p0000-I,32.026433,-104.11803,2019-10-22T15:43:27+00,False,True,False,False,,,,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/GAO20191022t154327p0000-I/l89_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/GAO20191022t154327p0000-I/l89_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/GAO20191022t154327p0000-I/l89_-360_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/GAO20191022t154327p0000-I/mask_30m_512.tif,,,,,,,,,
GAO20191022t154327p0000-J,32.020844,-104.30269,2019-10-22T15:43:27+00,False,True,False,False,,,,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/GAO20191022t154327p0000-J/l89_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/GAO20191022t154327p0000-J/l89_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/GAO20191022t154327p0000-J/l89_-360_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/GAO20191022t154327p0000-J/mask_30m_512.tif,,,,,,,,,
GAO20191023t145412p0000-A,32.178399,-103.03404,2019-10-23T14:54:12+00,True,False,False,False,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t145412p0000-A/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t145412p0000-A/s2_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t145412p0000-A/s2_-360_std_512.tif,/data2/yuyao/methane_emission/carbon_mapper_data_masks/GAO20191023t145412p0000-A/resized_512x512.tif,,,,,,,,,,,,,
GAO20191023t145412p0000-B,32.149595,-103.05657,2019-10-23T14:54:12+00,True,False,False,False,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t145412p0000-B/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t145412p0000-B/s2_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t145412p0000-B/s2_-360_std_512.tif,/data2/yuyao/methane_emission/carbon_mapper_data_masks/GAO20191023t145412p0000-B/resized_512x512.tif,,,,,,,,,,,,,
GAO20191023t145412p0000-C,32.087424,-103.17195,2019-10-23T14:54:12+00,True,False,False,False,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t145412p0000-C/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t145412p0000-C/s2_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t145412p0000-C/s2_-360_std_512.tif,/data2/yuyao/methane_emission/carbon_mapper_data_masks/GAO20191023t145412p0000-C/resized_512x512.tif,,,,,,,,,,,,,
GAO20191023t145412p0000-D,31.958173,-103.40453,2019-10-23T14:54:12+00,True,False,False,False,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t145412p0000-D/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t145412p0000-D/s2_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t145412p0000-D/s2_-360_std_512.tif,/data2/yuyao/methane_emission/carbon_mapper_data_masks/GAO20191023t145412p0000-D/resized_512x512.tif,,,,,,,,,,,,,
GAO20191023t145412p0000-E,31.929156,-103.42944,2019-10-23T14:54:12+00,True,False,False,False,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t145412p0000-E/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t145412p0000-E/s2_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t145412p0000-E/s2_-360_std_512.tif,/data2/yuyao/methane_emission/carbon_mapper_data_masks/GAO20191023t145412p0000-E/resized_512x512.tif,,,,,,,,,,,,,
GAO20191023t145412p0000-F,31.923295,-103.46696,2019-10-23T14:54:12+00,True,False,False,False,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t145412p0000-F/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t145412p0000-F/s2_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t145412p0000-F/s2_-360_std_512.tif,/data2/yuyao/methane_emission/carbon_mapper_data_masks/GAO20191023t145412p0000-F/resized_512x512.tif,,,,,,,,,,,,,
GAO20191023t145412p0000-G,31.893472,-103.52396,2019-10-23T14:54:12+00,True,False,False,False,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t145412p0000-G/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t145412p0000-G/s2_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t145412p0000-G/s2_-360_std_512.tif,/data2/yuyao/methane_emission/carbon_mapper_data_masks/GAO20191023t145412p0000-G/resized_512x512.tif,,,,,,,,,,,,,
GAO20191023t145412p0000-H,31.87769,-103.55411,2019-10-23T14:54:12+00,True,False,False,False,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t145412p0000-H/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t145412p0000-H/s2_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t145412p0000-H/s2_-360_std_512.tif,/data2/yuyao/methane_emission/carbon_mapper_data_masks/GAO20191023t145412p0000-H/resized_512x512.tif,,,,,,,,,,,,,
GAO20191023t145412p0000-I,31.855773,-103.55904,2019-10-23T14:54:12+00,True,False,False,False,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t145412p0000-I/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t145412p0000-I/s2_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t145412p0000-I/s2_-360_std_512.tif,/data2/yuyao/methane_emission/carbon_mapper_data_masks/GAO20191023t145412p0000-I/resized_512x512.tif,,,,,,,,,,,,,
GAO20191023t151100p0000-A,31.852776,-103.54644,2019-10-23T15:11:00+00,True,False,False,False,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t151100p0000-A/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t151100p0000-A/s2_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t151100p0000-A/s2_-360_std_512.tif,/data2/yuyao/methane_emission/carbon_mapper_data_masks/GAO20191023t151100p0000-A/resized_512x512.tif,,,,,,,,,,,,,
GAO20191023t151100p0000-B,31.883894,-103.50718,2019-10-23T15:11:00+00,True,False,False,False,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t151100p0000-B/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t151100p0000-B/s2_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t151100p0000-B/s2_-360_std_512.tif,/data2/yuyao/methane_emission/carbon_mapper_data_masks/GAO20191023t151100p0000-B/resized_512x512.tif,,,,,,,,,,,,,
GAO20191023t151100p0000-C,31.938957,-103.37537,2019-10-23T15:11:00+00,True,False,False,False,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t151100p0000-C/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t151100p0000-C/s2_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t151100p0000-C/s2_-360_std_512.tif,/data2/yuyao/methane_emission/carbon_mapper_data_masks/GAO20191023t151100p0000-C/resized_512x512.tif,,,,,,,,,,,,,
GAO20191023t151100p0000-D,31.935962,-103.40501,2019-10-23T15:11:00+00,True,False,False,False,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t151100p0000-D/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t151100p0000-D/s2_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t151100p0000-D/s2_-360_std_512.tif,/data2/yuyao/methane_emission/carbon_mapper_data_masks/GAO20191023t151100p0000-D/resized_512x512.tif,,,,,,,,,,,,,
GAO20191023t151100p0000-E,31.904265,-103.4421,2019-10-23T15:11:00+00,True,False,False,False,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t151100p0000-E/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t151100p0000-E/s2_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t151100p0000-E/s2_-360_std_512.tif,/data2/yuyao/methane_emission/carbon_mapper_data_masks/GAO20191023t151100p0000-E/resized_512x512.tif,,,,,,,,,,,,,
GAO20191023t151100p0000-F,31.95494,-103.35891,2019-10-23T15:11:00+00,True,False,False,False,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t151100p0000-F/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t151100p0000-F/s2_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t151100p0000-F/s2_-360_std_512.tif,/data2/yuyao/methane_emission/carbon_mapper_data_masks/GAO20191023t151100p0000-F/resized_512x512.tif,,,,,,,,,,,,,
GAO20191023t152337p0000-A,31.966035,-103.28928,2019-10-23T15:23:37+00,True,False,False,False,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t152337p0000-A/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t152337p0000-A/s2_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t152337p0000-A/s2_-360_std_512.tif,/data2/yuyao/methane_emission/carbon_mapper_data_masks/GAO20191023t152337p0000-A/resized_512x512.tif,,,,,,,,,,,,,
GAO20191023t152337p0000-B,31.935083,-103.32859,2019-10-23T15:23:37+00,True,False,False,False,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t152337p0000-B/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t152337p0000-B/s2_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t152337p0000-B/s2_-360_std_512.tif,/data2/yuyao/methane_emission/carbon_mapper_data_masks/GAO20191023t152337p0000-B/resized_512x512.tif,,,,,,,,,,,,,
GAO20191023t152337p0000-C,31.939496,-103.361,2019-10-23T15:23:37+00,True,False,False,False,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t152337p0000-C/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t152337p0000-C/s2_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t152337p0000-C/s2_-360_std_512.tif,/data2/yuyao/methane_emission/carbon_mapper_data_masks/GAO20191023t152337p0000-C/resized_512x512.tif,,,,,,,,,,,,,
GAO20191023t152337p0000-D,31.919306,-103.38866,2019-10-23T15:23:37+00,True,False,False,False,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t152337p0000-D/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t152337p0000-D/s2_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t152337p0000-D/s2_-360_std_512.tif,/data2/yuyao/methane_emission/carbon_mapper_data_masks/GAO20191023t152337p0000-D/resized_512x512.tif,,,,,,,,,,,,,
GAO20191023t152337p0000-E,31.916787,-103.39742,2019-10-23T15:23:37+00,True,False,False,False,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t152337p0000-E/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t152337p0000-E/s2_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t152337p0000-E/s2_-360_std_512.tif,/data2/yuyao/methane_emission/carbon_mapper_data_masks/GAO20191023t152337p0000-E/resized_512x512.tif,,,,,,,,,,,,,
GAO20191023t152337p0000-F,31.90005,-103.39688,2019-10-23T15:23:37+00,True,False,False,False,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t152337p0000-F/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t152337p0000-F/s2_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t152337p0000-F/s2_-360_std_512.tif,/data2/yuyao/methane_emission/carbon_mapper_data_masks/GAO20191023t152337p0000-F/resized_512x512.tif,,,,,,,,,,,,,
GAO20191023t152337p0000-G,31.852694,-103.51556,2019-10-23T15:23:37+00,True,False,False,False,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t152337p0000-G/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t152337p0000-G/s2_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t152337p0000-G/s2_-360_std_512.tif,/data2/yuyao/methane_emission/carbon_mapper_data_masks/GAO20191023t152337p0000-G/resized_512x512.tif,,,,,,,,,,,,,
GAO20191023t152337p0000-H,31.847548,-103.50756,2019-10-23T15:23:37+00,True,False,False,False,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t152337p0000-H/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t152337p0000-H/s2_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t152337p0000-H/s2_-360_std_512.tif,/data2/yuyao/methane_emission/carbon_mapper_data_masks/GAO20191023t152337p0000-H/resized_512x512.tif,,,,,,,,,,,,,
GAO20191023t152337p0000-I,31.828475,-103.51385,2019-10-23T15:23:37+00,True,False,False,False,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t152337p0000-I/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t152337p0000-I/s2_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t152337p0000-I/s2_-360_std_512.tif,/data2/yuyao/methane_emission/carbon_mapper_data_masks/GAO20191023t152337p0000-I/resized_512x512.tif,,,,,,,,,,,,,
